id_inventory_attachment;tipe_item;no_item;po_id;id_inventory_unit;attachment_id;sn_attachment;baterai_id;sn_baterai;charger_id;sn_charger;kondisi_fisik;kelengkapan;catatan_fisik;lokasi_penyimpanan;attachment_status;tanggal_masuk;catatan_inventory;created_at;updated_at;
;charger;C0291;;7799;;;;;55;222019E2502;Baik;Lengkap;LI 80V 200A SN : 222019E2502;Indo Bharat Rayon (IBR) Purwakarta;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7799' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0291', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0292;;7800;;;;;55;233708E2504;Baik;Lengkap;LI 80V 200A SN : 233708E2504;Indo Bharat Rayon (IBR) Purwakarta;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7800' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0292', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0293;;7801;;;;;55;233907E2504;Baik;Lengkap;LI 80V 200A SN : 233907E2504;Indo Bharat Rayon (IBR) Purwakarta;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7801' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0293', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0294;;;;;;;55;233910E2504;Baik;Lengkap;LI 80V 200A SN : 233910E2504;DIJUAL PT. UNILIFT CAHAYA SEMESTA (17-07-2025);SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0294', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0295;;7802;;;;;55;233713E2504;Baik;Lengkap;LI 80V 200A SN : 233713E2504;Surya Renggo Demak Semarang;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7802' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0295', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0296;;7803;;;;;55;20250105V285;Baik;Lengkap;LI 24V 100A SN : 20250105V285;Duta Sentosa Yasa (Gdg Mr. DIY) Marunda;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7803' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0296', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0297;;;;;;;7;BE4810000403;Baik;Lengkap;BAS EVO 48V 100A SN: BE4810000403;POOL;AVAILABLE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0297', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0298;;7804;;;;;55;233709E2504;Baik;Lengkap;LI 80V 200A SN : 233709E2504;Astro Technologies Indonesia (Gd.MMP) Cibitung / MM;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7804' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0298', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0299;;;;;;;55;233717E2504;Baik;Lengkap;LI 80V 200A SN : 233717E2504;POS 2;AVAILABLE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0299', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0300;;7795;;;;;55;233901E2504;Baik;Lengkap;LI 80V 200A SN : 233901E2504;Sinotrans Overseas Indonesia-Medan;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7795' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0300', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0301;;7808;;;;;55;20241231V079;Baik;Lengkap;LI 24V 100A SN : 20241231V079;Duta Sentosa Yasa (Gdg Mr. DIY) Marunda;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7808' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0301', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0302;;7807;;;;;55;20250105V249;Baik;Lengkap;LI 24V 100A SN : 20250105V249;Duta Sentosa Yasa (Gdg Mr. DIY) Marunda;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7807' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0302', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0303;;7809;;;;;55;20241231V082;Baik;Lengkap;LI 24V 100A SN : 20241231V082;Duta Sentosa Yasa (Gdg Mr. DIY) Marunda;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7809' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0303', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0304;;;;;;;55;250851E2506;Baik;Lengkap;LI 80V 200A SN : 250851E2506;DIJUAL PT. UNILIFT CAHAYA SEMESTA (28-07-2025);SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0304', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0305;;7810;;;;;55;230330E2503;Baik;Lengkap;LI 80V 200A SN : 230330E2503;Cipta Niaga Semesta / Mayora Gresik;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7810' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0305', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0306;;7162;;;;;55;223344E2502;Baik;Lengkap;LI 80V 200A SN : 223344E2502;Lami Packaging Cikande Serang;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7162' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0306', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0307;;7811;;;;;55;185673E2408;Baik;Lengkap;LI 80V 200A SN : 185673E2408;Sugity Cibitung / MM;IN_USE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, (SELECT id_inventory_unit FROM inventory_unit WHERE no_unit = '7811' LIMIT 1), NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0307', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0308;;;;;;;48;;Baik;Lengkap;STILL ECOTRON 24V 30A;POOL;AVAILABLE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0308', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0309;;;;;;;55;233714E2504;Baik;Lengkap;LI 80V 200A SN : 233714E2504;Mega Surya Surabaya (Dijual) 30 jul 25;SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0309', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0310;;;;;;;55;222016E2502;Baik;Lengkap;LI 80V 200A SN : 222016E2502;Mega Surya Surabaya (Dijual) 30 jul 25;SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0310', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0311;;;;;;;55;230995E2503;Baik;Lengkap;LI 80V 200A SN : 230995E2503;DIJUAL PT. UNILIFT CAHAYA SEMESTA (30-07-2025);SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0311', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0312;;;;;;;55;222011E2502;Baik;Lengkap;LI 80V 200A SN : 222011E2502;DIJUAL PT. UNILIFT CAHAYA SEMESTA (30-07-2025);SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0312', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0313;;;;;;;55;227563E2503;Baik;Lengkap;LI 80V 200A SN : 227563E2503;Mega Surya Surabaya (Dijual) 30 jul 25;SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0313', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0314;;;;;;;55;APL241241232338;Baik;Lengkap;LI 150V 200A SN :APL241241232338;POS 5;AVAILABLE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0314', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0315;;;;;;;55;252290E2506;Baik;Lengkap;LI 80V 200A SN : 252290E2506;Mega Surya Surabaya (Dijual) 30 jul 25;SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0315', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0316;;;;;;;55;250792E2506;Baik;Lengkap;LI 80V 200A SN : 250792E2506;Mega Surya Surabaya (Dijual) 30 jul 25;SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0316', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0317;;;;;;;55;250822E2506;Baik;Lengkap;LI 80V 200A SN : 250822E2506;Mega Surya Surabaya (Dijual) 31 jul 25;SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0317', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0318;;;;;;;55;250813E2506;Baik;Lengkap;LI 80V 200A SN : 250813E2506;Mega Surya Surabaya (Dijual) 31 jul 25;SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0318', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0319;;;;;;;55;SL0054;Baik;Lengkap;SE 48V 100A SN : SL0054;Unilever Bango Subang;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0319', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0320;;;;;;;55;250845E2506;Baik;Lengkap;LI 80V 200A SN : 250845E2506;Mega Surya Surabaya (Dijual) 1 aug 25;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0320', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0321;;;;;;;55;244647E2505;Baik;Lengkap;LI 80V 200A SN : 244647E2505;Mega Surya Surabaya (Dijual) 1 aug 25;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0321', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0322;;;;;;;55;250846E2506;Baik;Lengkap;LI 80V 200A SN : 250846E2506;Mega Surya Surabaya (Dijual) 1 aug 25;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0322', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0323;;;;;;;55;250793E2506;Baik;Lengkap;LI 80V 200A SN : 250793E2506;Mega Surya Surabaya (Dijual) 1 aug 25;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0323', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0324;;;;;;;55;252308E2506;Baik;Lengkap;LI 80V 200A SN : 252308E2506;Mega Surya Surabaya (Dijual) 1 aug 25;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0324', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0325;;;;;;;55;252289E2506;Baik;Lengkap;LI 80V 200A SN : 252289E2506;Mega Surya Surabaya (Dijual) 1 aug 25;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0325', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0326;;;;;;;55;252291E2506;Baik;Lengkap;LI 80V 200A SN : 252291E2506;DIJUAL PT. UNILIFT CAHAYA SEMESTA (01-08-2025);SOLD;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0326', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
;charger;C0327;;;;;;;55;244632E2505;Baik;Lengkap;LI 80V 200A SN : 244632E2505;Mega Surya Surabaya (Dijual) 1 aug 25;SPARE;;;;;"INSERT INTO inventory_attachment (tipe_item, no_item, po_id, id_inventory_unit, attachment_id, sn_attachment, baterai_id, sn_baterai, charger_id, sn_charger, kondisi_fisik, kelengkapan, catatan_fisik, lokasi_penyimpanan, attachment_status, catatan_inventory, created_at) VALUES ('battery', '', 1, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'Baik', 'Lengkap', 'C0327', '', 'IN_USE', 'Ex-Pusat: charger', NOW());"
